lineup_id,participant_id,nplots,vis,rep,detected
L063,P6935,12,dotplot,48,no
L063,P7990,12,dotplot,49,yes
L063,P19181,12,dotplot,50,no
L063,P8361,12,dotplot,51,no
L063,P279,12,dotplot,52,yes
L063,P13380,12,dotplot,53,yes
L063,P2733,12,dotplot,54,yes
L063,P8632,12,dotplot,55,yes
L063,P16739,12,dotplot,56,no
L063,P5847,12,dotplot,57,yes
L063,P8267,12,dotplot,58,yes
L063,P7260,12,dotplot,59,no
L063,P21104,12,dotplot,60,yes
L063,P18272,12,dotplot,61,yes
L063,P15133,12,dotplot,62,yes
L063,P5437,12,dotplot,63,yes
L063,P20921,12,dotplot,64,no
L063,P12754,12,dotplot,65,yes
L063,P1644,12,dotplot,66,no
L063,P18505,12,dotplot,67,yes
L063,P9619,12,dotplot,68,yes
L063,P16038,12,dotplot,69,yes
L063,P9742,12,dotplot,70,yes
L063,P18688,12,dotplot,71,yes
L063,P7184,12,dotplot,72,yes
L063,P21295,12,dotplot,73,yes
L063,P13413,12,dotplot,74,no
L063,P19300,12,dotplot,75,no
L063,P2318,12,dotplot,76,yes
L063,P3605,12,dotplot,77,yes
L063,P16188,12,dotplot,78,yes
L063,P5057,12,dotplot,79,yes
L063,P5372,12,dotplot,80,no
L063,P17057,12,dotplot,81,yes
L063,P13001,12,dotplot,82,yes
L063,P16256,12,dotplot,83,yes
L063,P15942,12,dotplot,84,yes
L063,P14940,12,dotplot,85,yes
L063,P8841,12,dotplot,86,no
L063,P18307,12,dotplot,87,yes
L063,P19933,12,dotplot,88,yes
L063,P11158,12,dotplot,89,yes
L063,P9983,12,dotplot,90,no
L063,P13432,12,dotplot,91,yes
L063,P9772,12,dotplot,92,yes
L063,P21540,12,dotplot,93,no
L063,P1582,12,dotplot,94,yes
L063,P10506,12,dotplot,95,no
L063,P13420,12,dotplot,96,yes
L063,P3127,12,dotplot,97,no
L063,P3409,12,dotplot,98,yes
L063,P775,12,dotplot,99,yes
L063,P5331,12,dotplot,100,yes
L063,P15127,12,dotplot,101,yes
L063,P7004,12,dotplot,102,yes
L063,P8753,12,dotplot,103,yes
L063,P12279,12,dotplot,104,yes
L063,P8404,12,dotplot,105,no
L063,P6191,12,dotplot,106,no
L063,P16207,12,dotplot,107,no
L063,P9549,12,dotplot,108,no
L063,P6284,12,dotplot,109,no
L063,P20683,12,dotplot,110,no
L063,P19738,12,dotplot,111,yes
L063,P3677,12,dotplot,112,no
L063,P2866,12,dotplot,113,yes
L063,P19614,12,dotplot,114,yes
L063,P19329,12,dotplot,115,yes
L063,P17866,12,dotplot,116,yes
L063,P9461,12,dotplot,117,yes
L063,P11826,12,dotplot,118,no
L063,P7436,12,dotplot,119,no
L063,P9448,12,dotplot,120,no
L064,P14328,12,violin,1,no
L064,P11652,12,violin,2,yes
L064,P16523,12,violin,3,no
L064,P9500,12,violin,4,no
L064,P11912,12,violin,5,yes
L064,P11567,12,violin,6,yes
L064,P7424,12,violin,7,yes
L064,P7810,12,violin,8,yes
L064,P1153,12,violin,9,yes
L064,P16688,12,violin,10,yes
L064,P8082,12,violin,11,yes
L064,P3919,12,violin,12,no
L064,P5469,12,violin,13,no
L064,P299,12,violin,14,no
L064,P17731,12,violin,15,no
L064,P8637,12,violin,16,yes
L064,P5918,12,violin,17,yes
L064,P13694,12,violin,18,no
L064,P10011,12,violin,19,no
L064,P15113,12,violin,20,yes
L064,P20084,12,violin,21,yes
L064,P1356,12,violin,22,no
L064,P082,12,violin,23,yes
L064,P609,12,violin,24,no
L064,P3467,12,violin,25,no
L064,P1827,12,violin,26,yes
L064,P21392,12,violin,27,no
L064,P20412,12,violin,28,yes
L064,P4995,12,violin,29,yes
L064,P3789,12,violin,30,yes
L064,P9826,12,violin,31,no
L064,P5359,12,violin,32,no
L064,P1113,12,violin,33,no
L064,P9052,12,violin,34,yes
L064,P3897,12,violin,35,yes
L064,P20105,12,violin,36,no
L064,P4603,12,violin,37,yes
L064,P4815,12,violin,38,yes
L064,P2093,12,violin,39,no
L064,P2619,12,violin,40,yes
L064,P3236,12,violin,41,yes
L064,P504,12,violin,42,no
L064,P8727,12,violin,43,no
L064,P11657,12,violin,44,no
L064,P17150,12,violin,45,no
L064,P6523,12,violin,46,yes
L064,P19355,12,violin,47,no
L064,P5217,12,violin,48,yes
L064,P5881,12,violin,49,no
L064,P2952,12,violin,50,yes
L064,P12358,12,violin,51,yes
L064,P6917,12,violin,52,no
L064,P17686,12,violin,53,yes
L064,P3636,12,violin,54,no
L064,P14647,12,violin,55,yes
L064,P11694,12,violin,56,no
L064,P8291,12,violin,57,yes
L064,P4514,12,violin,58,no
L064,P16475,12,violin,59,no
L064,P12821,12,violin,60,no
L064,P16993,12,violin,61,yes
L064,P5711,12,violin,62,yes
L064,P2939,12,violin,63,no
L064,P9503,12,violin,64,yes
L064,P7555,12,violin,65,no
L064,P205,12,violin,66,yes
L064,P7682,12,violin,67,yes
L064,P15558,12,violin,68,no
L064,P7146,12,violin,69,no
L064,P5536,12,violin,70,yes
L064,P6158,12,violin,71,yes
L064,P12105,12,violin,72,yes
L064,P13059,12,violin,73,yes
L064,P10221,12,violin,74,yes
L064,P393,12,violin,75,yes
L064,P10987,12,violin,76,no
L064,P18656,12,violin,77,yes
L064,P280,12,violin,78,yes
L064,P12293,12,violin,79,yes
L064,P13519,12,violin,80,yes
L064,P6356,12,violin,81,yes
L064,P18961,12,violin,82,no
L064,P20309,12,violin,83,no
L064,P17718,12,violin,84,no
L064,P17165,12,violin,85,no
L064,P19643,12,violin,86,yes
L064,P7113,12,violin,87,yes
L064,P2322,12,violin,88,yes
L064,P17561,12,violin,89,no
L064,P18611,12,violin,90,yes
L064,P11498,12,violin,91,yes
L064,P19955,12,violin,92,yes
L064,P18211,12,violin,93,yes
L064,P18315,12,violin,94,yes
L064,P15794,12,violin,95,no
L064,P7978,12,violin,96,yes
L064,P3867,12,violin,97,no
L064,P13768,12,violin,98,yes
L064,P10128,12,violin,99,yes
L064,P8811,12,violin,100,no
L064,P10805,12,violin,101,yes
L064,P5170,12,violin,102,no
L064,P17942,12,violin,103,yes
L064,P10808,12,violin,104,yes
L064,P18316,12,violin,105,no
L064,P17123,12,violin,106,no
L064,P7488,12,violin,107,no
L064,P14540,12,violin,108,yes
L064,P17879,12,violin,109,yes
L064,P18262,12,violin,110,no
L064,P1488,12,violin,111,no
L064,P17206,12,violin,112,yes
L064,P20338,12,violin,113,no
L064,P3806,12,violin,114,yes
L064,P5410,12,violin,115,yes
L064,P8916,12,violin,116,yes
L064,P944,12,violin,117,no
L064,P1657,12,violin,118,yes
L064,P10985,12,violin,119,yes
L064,P20147,12,violin,120,yes
L065,P4697,12,boxplot,1,no
L065,P15544,12,boxplot,2,no
L065,P8686,12,boxplot,3,no
L065,P15887,12,boxplot,4,yes
L065,P19165,12,boxplot,5,yes
L065,P9191,12,boxplot,6,no
L065,P13613,12,boxplot,7,yes
L065,P19509,12,boxplot,8,no
L065,P4287,12,boxplot,9,no
L065,P9228,12,boxplot,10,yes
L065,P18304,12,boxplot,11,no
L065,P21502,12,boxplot,12,yes
L065,P2951,12,boxplot,13,yes
L065,P6721,12,boxplot,14,yes
L065,P11258,12,boxplot,15,yes
L065,P1960,12,boxplot,16,no
L065,P14649,12,boxplot,17,no
L065,P5438,12,boxplot,18,no
L065,P20138,12,boxplot,19,yes
L065,P8151,12,boxplot,20,yes
L065,P17271,12,boxplot,21,no
L065,P692,12,boxplot,22,no
L065,P4946,12,boxplot,23,yes
L065,P7397,12,boxplot,24,yes
L065,P3184,12,boxplot,25,yes
L065,P251,12,boxplot,26,yes
L065,P10582,12,boxplot,27,yes
L065,P19428,12,boxplot,28,no
L065,P1627,12,boxplot,29,no
L065,P6765,12,boxplot,30,yes
L065,P19888,12,boxplot,31,no
L065,P13407,12,boxplot,32,yes
L065,P8859,12,boxplot,33,yes
L065,P2035,12,boxplot,34,yes
L065,P6206,12,boxplot,35,no
L065,P17650,12,boxplot,36,no
L065,P513,12,boxplot,37,no
L065,P3057,12,boxplot,38,no
L065,P6482,12,boxplot,39,yes
L065,P20996,12,boxplot,40,yes
L065,P12206,12,boxplot,41,yes
L065,P1590,12,boxplot,42,no
L065,P4125,12,boxplot,43,no
L065,P127,12,boxplot,44,yes
L065,P7299,12,boxplot,45,no
L065,P2943,12,boxplot,46,no
L065,P11547,12,boxplot,47,no
L065,P13957,12,boxplot,48,yes
L065,P2637,12,boxplot,49,yes
L065,P18703,12,boxplot,50,yes
L065,P669,12,boxplot,51,yes
L065,P13870,12,boxplot,52,no
L065,P1669,12,boxplot,53,no
L065,P11799,12,boxplot,54,no
L065,P17682,12,boxplot,55,yes
L065,P21218,12,boxplot,56,yes
L065,P1256,12,boxplot,57,yes
L065,P13575,12,boxplot,58,no
L065,P3496,12,boxplot,59,no
L065,P5798,12,boxplot,60,yes
L065,P9638,12,boxplot,61,yes
L065,P12212,12,boxplot,62,yes
L065,P12770,12,boxplot,63,yes
L065,P9553,12,boxplot,64,yes
L065,P11316,12,boxplot,65,yes
L065,P16447,12,boxplot,66,yes
L065,P19602,12,boxplot,67,no
L065,P21150,12,boxplot,68,no
L065,P12073,12,boxplot,69,no
L065,P3218,12,boxplot,70,yes
L065,P17974,12,boxplot,71,no
L065,P19826,12,boxplot,72,yes
L065,P17916,12,boxplot,73,no
L065,P19052,12,boxplot,74,no
L065,P20459,12,boxplot,75,no
L065,P11489,12,boxplot,76,yes
L065,P16882,12,boxplot,77,yes
L065,P739,12,boxplot,78,yes
L065,P16328,12,boxplot,79,no
L065,P21435,12,boxplot,80,yes
L065,P19601,12,boxplot,81,yes
L065,P13233,12,boxplot,82,yes
L065,P21400,12,boxplot,83,yes
L065,P11790,12,boxplot,84,no
L065,P17517,12,boxplot,85,no
L065,P18754,12,boxplot,86,no
L065,P15008,12,boxplot,87,yes
L065,P7737,12,boxplot,88,yes
L065,P479,12,boxplot,89,no
L065,P21593,12,boxplot,90,no
L065,P9155,12,boxplot,91,no
L065,P7507,12,boxplot,92,no
L065,P11815,12,boxplot,93,no
L065,P2534,12,boxplot,94,no
L065,P16541,12,boxplot,95,no
L065,P3587,12,boxplot,96,no
L065,P753,12,boxplot,97,no
L065,P5479,12,boxplot,98,no
L065,P182,12,boxplot,99,yes
L065,P2720,12,boxplot,100,yes
L065,P7520,12,boxplot,101,no
L065,P4972,12,boxplot,102,yes
L065,P12727,12,boxplot,103,yes
L065,P6247,12,boxplot,104,yes
L065,P17353,12,boxplot,105,yes
L065,P7842,12,boxplot,106,yes
L065,P13008,12,boxplot,107,no
L065,P12298,12,boxplot,108,yes
L065,P21492,12,boxplot,109,no
L065,P6190,12,boxplot,110,no
L065,P7145,12,boxplot,111,yes
L065,P13752,12,boxplot,112,yes
L065,P16826,12,boxplot,113,no
L065,P7684,12,boxplot,114,yes
L065,P4010,12,boxplot,115,no
L065,P10916,12,boxplot,116,no
L065,P5328,12,boxplot,117,yes
L065,P21457,12,boxplot,118,no
L065,P12711,12,boxplot,119,yes
L065,P2231,12,boxplot,120,yes
L066,P9827,12,dotplot,1,no
L066,P18282,12,dotplot,2,no
L066,P12175,12,dotplot,3,no
L066,P14708,12,dotplot,4,yes
L066,P19949,12,dotplot,5,yes
L066,P14613,12,dotplot,6,yes
L066,P19188,12,dotplot,7,yes
L066,P3271,12,dotplot,8,no
L066,P17987,12,dotplot,9,no
L066,P6795,12,dotplot,10,yes
L066,P15441,12,dotplot,11,yes
L066,P3542,12,dotplot,12,no
L066,P1928,12,dotplot,13,no
L066,P7777,12,dotplot,14,yes
L066,P17506,12,dotplot,15,no
L066,P2097,12,dotplot,16,yes
L066,P12289,12,dotplot,17,no
L066,P8741,12,dotplot,18,yes
L066,P8701,12,dotplot,19,yes
L066,P16453,12,dotplot,20,no
L066,P1183,12,dotplot,21,yes
L066,P20728,12,dotplot,22,no
L066,P21459,12,dotplot,23,no
L066,P9754,12,dotplot,24,yes
L066,P7415,12,dotplot,25,no
L066,P13104,12,dotplot,26,yes
L066,P4110,12,dotplot,27,no
L066,P1172,12,dotplot,28,yes
L066,P14090,12,dotplot,29,yes
L066,P4397,12,dotplot,30,no
L066,P16340,12,dotplot,31,yes
L066,P5762,12,dotplot,32,yes
L066,P1400,12,dotplot,33,yes
L066,P7564,12,dotplot,34,yes
L066,P1540,12,dotplot,35,yes
L066,P14829,12,dotplot,36,yes
L066,P19179,12,dotplot,37,yes
L066,P11574,12,dotplot,38,no
L066,P10481,12,dotplot,39,no
L066,P10649,12,dotplot,40,yes
L066,P4041,12,dotplot,41,yes
L066,P2698,12,dotplot,42,yes
L066,P2805,12,dotplot,43,no
L066,P12640,12,dotplot,44,yes
L066,P11534,12,dotplot,45,no
L066,P13784,12,dotplot,46,no
L066,P19001,12,dotplot,47,yes
L066,P8136,12,dotplot,48,yes
L066,P2909,12,dotplot,49,yes
L066,P5561,12,dotplot,50,no
L066,P7150,12,dotplot,51,yes
L066,P091,12,dotplot,52,no
L066,P9189,12,dotplot,53,no
L066,P16203,12,dotplot,54,yes
L066,P13088,12,dotplot,55,no
L066,P13828,12,dotplot,56,yes
L066,P9712,12,dotplot,57,no
L066,P19529,12,dotplot,58,yes
L066,P16551,12,dotplot,59,yes
L066,P19646,12,dotplot,60,yes
L066,P12384,12,dotplot,61,yes
L066,P7678,12,dotplot,62,yes
L066,P10116,12,dotplot,63,yes
L066,P18424,12,dotplot,64,yes
L066,P15790,12,dotplot,65,yes
L066,P4552,12,dotplot,66,yes
L066,P3502,12,dotplot,67,yes
L066,P19193,12,dotplot,68,no
L066,P20290,12,dotplot,69,no
L066,P9520,12,dotplot,70,no
L066,P8347,12,dotplot,71,yes
L066,P17125,12,dotplot,72,no
L066,P3675,12,dotplot,73,no
L066,P8784,12,dotplot,74,no
L066,P9205,12,dotplot,75,yes
L066,P10902,12,dotplot,76,yes
L066,P4664,12,dotplot,77,yes
L066,P20246,12,dotplot,78,no
L066,P18022,12,dotplot,79,yes
L066,P7204,12,dotplot,80,yes
L066,P18770,12,dotplot,81,yes
L066,P17567,12,dotplot,82,yes
L066,P5928,12,dotplot,83,no
L066,P17455,12,dotplot,84,yes
L066,P17218,12,dotplot,85,yes
L066,P18182,12,dotplot,86,yes
L066,P8723,12,dotplot,87,no
L066,P21319,12,dotplot,88,yes
L066,P2453,12,dotplot,89,yes
L066,P090,12,dotplot,90,yes
L066,P14283,12,dotplot,91,no
L066,P18056,12,dotplot,92,no
L066,P7380,12,dotplot,93,yes
L066,P12693,12,dotplot,94,yes
L066,P3719,12,dotplot,95,no
L066,P21051,12,dotplot,96,yes
L066,P11830,12,dotplot,97,yes
L066,P21283,12,dotplot,98,yes
L066,P17098,12,dotplot,99,yes
L066,P13760,12,dotplot,100,yes
L066,P21330,12,dotplot,101,no
L066,P15590,12,dotplot,102,yes
L066,P21031,12,dotplot,103,yes
L066,P18250,12,dotplot,104,yes
L066,P19281,12,dotplot,105,no
L066,P21256,12,dotplot,106,yes
L066,P16452,12,dotplot,107,yes
L066,P9985,12,dotplot,108,yes
L066,P10908,12,dotplot,109,yes
L066,P11233,12,dotplot,110,yes
L066,P20099,12,dotplot,111,no
L066,P19594,12,dotplot,112,no
L066,P003,12,dotplot,113,no
L066,P4794,12,dotplot,114,no
L066,P544,12,dotplot,115,yes
L066,P7469,12,dotplot,116,no
L066,P10531,12,dotplot,117,yes
L066,P655,12,dotplot,118,yes
L066,P6476,12,dotplot,119,yes
L066,P2321,12,dotplot,120,yes
L067,P4704,12,violin,1,yes
L067,P6506,12,violin,2,yes
L067,P11976,12,violin,3,yes
L067,P20508,12,violin,4,no
L067,P17296,12,violin,5,no
L067,P4824,12,violin,6,no
L067,P18898,12,violin,7,no
L067,P19381,12,violin,8,yes
L067,P6882,12,violin,9,yes
L067,P1026,12,violin,10,yes
L067,P10123,12,violin,11,yes
L067,P20123,12,violin,12,no
L067,P6155,12,violin,13,no
L067,P9031,12,violin,14,no
L067,P2549,12,violin,15,yes
L067,P13703,12,violin,16,yes
L067,P17798,12,violin,17,yes
L067,P9605,12,violin,18,no
L067,P8625,12,violin,19,no
L067,P17088,12,violin,20,yes
L067,P1812,12,violin,21,yes
L067,P3603,12,violin,22,no
L067,P15011,12,violin,23,no
L067,P15227,12,violin,24,yes
L067,P14010,12,violin,25,no
L067,P5059,12,violin,26,yes
L067,P6692,12,violin,27,no
L067,P14449,12,violin,28,no
L067,P15534,12,violin,29,yes
L067,P11334,12,violin,30,yes
L067,P10950,12,violin,31,yes
L067,P14548,12,violin,32,no
L067,P19122,12,violin,33,yes
L067,P12952,12,violin,34,no
L067,P11692,12,violin,35,yes
L067,P6520,12,violin,36,yes
L067,P16277,12,violin,37,yes
L067,P7965,12,violin,38,yes
L067,P20616,12,violin,39,yes
L067,P1140,12,violin,40,no
L067,P10864,12,violin,41,yes
L067,P17878,12,violin,42,yes
L067,P15334,12,violin,43,yes
L067,P3053,12,violin,44,yes
L067,P11007,12,violin,45,no
L067,P1814,12,violin,46,no
L067,P10793,12,violin,47,no
L067,P5757,12,violin,48,yes
L067,P7537,12,violin,49,yes
L067,P16899,12,violin,50,no
L067,P11619,12,violin,51,yes
L067,P1136,12,violin,52,yes
L067,P7807,12,violin,53,yes
L067,P6263,12,violin,54,no
L067,P11615,12,violin,55,no
L067,P3116,12,violin,56,yes
L067,P19456,12,violin,57,yes
L067,P18354,12,violin,58,no
L067,P21120,12,violin,59,yes
L067,P12386,12,violin,60,yes
L067,P5813,12,violin,61,yes
L067,P16575,12,violin,62,no
L067,P18181,12,violin,63,yes
L067,P14307,12,violin,64,yes
L067,P14256,12,violin,65,no
L067,P7529,12,violin,66,yes
L067,P10278,12,violin,67,yes
L067,P2723,12,violin,68,no
L067,P3651,12,violin,69,yes
L067,P15324,12,violin,70,yes
L067,P21524,12,violin,71,yes
L067,P17526,12,violin,72,yes
L067,P17301,12,violin,73,yes
L067,P18168,12,violin,74,no
L067,P5474,12,violin,75,yes
L067,P11218,12,violin,76,yes
L067,P3420,12,violin,77,no
L067,P8771,12,violin,78,yes
L067,P10514,12,violin,79,no
L067,P607,12,violin,80,no
L067,P21247,12,violin,81,yes
L067,P6794,12,violin,82,yes
L067,P16250,12,violin,83,no
L067,P21096,12,violin,84,no
L067,P964,12,violin,85,no
L067,P12783,12,violin,86,no
L067,P8428,12,violin,87,no
L067,P18796,12,violin,88,yes
L067,P14170,12,violin,89,no
L067,P13721,12,violin,90,no
L067,P20805,12,violin,91,no
L067,P16073,12,violin,92,yes
L067,P14438,12,violin,93,yes
L067,P20547,12,violin,94,no
L067,P17369,12,violin,95,yes
L067,P13100,12,violin,96,yes
L067,P20783,12,violin,97,yes
L067,P12864,12,violin,98,yes
L067,P11843,12,violin,99,yes
L067,P5821,12,violin,100,no
L067,P12945,12,violin,101,yes
L067,P5311,12,violin,102,no
L067,P12659,12,violin,103,yes
L067,P1272,12,violin,104,yes
L067,P6560,12,violin,105,yes
L067,P18374,12,violin,106,no
L067,P19621,12,violin,107,no
L067,P2799,12,violin,108,no
L067,P20100,12,violin,109,yes
L067,P6683,12,violin,110,no
L067,P2778,12,violin,111,yes
L067,P1086,12,violin,112,yes
L067,P7674,12,violin,113,yes
L067,P4476,12,violin,114,yes
L067,P8774,12,violin,115,yes
L067,P15064,12,violin,116,no
L067,P12387,12,violin,117,yes
L067,P15920,12,violin,118,yes
L067,P10627,12,violin,119,yes
L067,P16019,12,violin,120,no
L068,P14887,12,boxplot,1,no
L068,P20557,12,boxplot,2,yes
L068,P19947,12,boxplot,3,yes
L068,P2961,12,boxplot,4,no
L068,P9241,12,boxplot,5,no
L068,P13871,12,boxplot,6,yes
L068,P3939,12,boxplot,7,yes
L068,P15890,12,boxplot,8,no
L068,P17833,12,boxplot,9,yes
L068,P1585,12,boxplot,10,yes
L068,P21592,12,boxplot,11,yes
L068,P15411,12,boxplot,12,no
L068,P17381,12,boxplot,13,yes
L068,P12840,12,boxplot,14,no
L068,P12431,12,boxplot,15,yes
L068,P20289,12,boxplot,16,yes
L068,P16861,12,boxplot,17,yes
L068,P2558,12,boxplot,18,yes
L068,P1413,12,boxplot,19,yes
L068,P19017,12,boxplot,20,no
L068,P5766,12,boxplot,21,no
L068,P8917,12,boxplot,22,yes
L068,P15602,12,boxplot,23,no
L068,P6675,12,boxplot,24,yes
L068,P038,12,boxplot,25,no
L068,P19880,12,boxplot,26,yes
L068,P7148,12,boxplot,27,no
L068,P7103,12,boxplot,28,no
L068,P611,12,boxplot,29,no
L068,P21308,12,boxplot,30,yes
L068,P3390,12,boxplot,31,yes
L068,P9802,12,boxplot,32,yes
L068,P3631,12,boxplot,33,no
L068,P4141,12,boxplot,34,no
L068,P8819,12,boxplot,35,no
L068,P18924,12,boxplot,36,yes
L068,P7483,12,boxplot,37,yes
L068,P3091,12,boxplot,38,yes
L068,P7864,12,boxplot,39,yes
L068,P13252,12,boxplot,40,yes
L068,P19448,12,boxplot,41,yes
L068,P3768,12,boxplot,42,yes
L068,P17272,12,boxplot,43,no
L068,P109,12,boxplot,44,yes
L068,P4821,12,boxplot,45,no
L068,P2211,12,boxplot,46,yes
L068,P15533,12,boxplot,47,yes
L068,P19585,12,boxplot,48,no
L068,P5131,12,boxplot,49,yes
L068,P5814,12,boxplot,50,no
L068,P14740,12,boxplot,51,yes
L068,P11744,12,boxplot,52,no
L068,P2096,12,boxplot,53,no
L068,P16296,12,boxplot,54,no
L068,P18355,12,boxplot,55,yes
L068,P13549,12,boxplot,56,yes
L068,P4893,12,boxplot,57,no
L068,P8333,12,boxplot,58,yes
L068,P7985,12,boxplot,59,yes
L068,P6606,12,boxplot,60,yes
L068,P1989,12,boxplot,61,yes
L068,P18377,12,boxplot,62,yes
L068,P15768,12,boxplot,63,no
L068,P4745,12,boxplot,64,yes
L068,P9731,12,boxplot,65,yes
L068,P19435,12,boxplot,66,yes
L068,P925,12,boxplot,67,yes
L068,P1360,12,boxplot,68,no
L068,P983,12,boxplot,69,yes
L068,P9362,12,boxplot,70,yes
L068,P16425,12,boxplot,71,no
L068,P13054,12,boxplot,72,yes
L068,P991,12,boxplot,73,yes
L068,P4489,12,boxplot,74,yes
L068,P111,12,boxplot,75,yes
L068,P1748,12,boxplot,76,yes
L068,P11336,12,boxplot,77,yes
L068,P3151,12,boxplot,78,no
L068,P11417,12,boxplot,79,no
L068,P4672,12,boxplot,80,no
L068,P13885,12,boxplot,81,yes
L068,P3348,12,boxplot,82,yes
L068,P11800,12,boxplot,83,no
L068,P9949,12,boxplot,84,yes
L068,P5515,12,boxplot,85,no
L068,P9293,12,boxplot,86,yes
L068,P12953,12,boxplot,87,yes
L068,P8277,12,boxplot,88,yes
L068,P18531,12,boxplot,89,yes
L068,P1905,12,boxplot,90,yes
L068,P10912,12,boxplot,91,yes
L068,P15132,12,boxplot,92,yes
L068,P20245,12,boxplot,93,no
L068,P17121,12,boxplot,94,yes
L068,P21226,12,boxplot,95,no
L068,P13152,12,boxplot,96,no
L068,P3156,12,boxplot,97,no
L068,P13146,12,boxplot,98,no
L068,P17991,12,boxplot,99,no
L068,P117,12,boxplot,100,yes
L068,P20645,12,boxplot,101,yes
L068,P096,12,boxplot,102,yes
L068,P18031,12,boxplot,103,no
L068,P10200,12,boxplot,104,yes
L068,P18686,12,boxplot,105,yes
L068,P10544,12,boxplot,106,no
L068,P4609,12,boxplot,107,yes
L068,P14480,12,boxplot,108,yes
L068,P20438,12,boxplot,109,no
L068,P21033,12,boxplot,110,yes
L068,P2290,12,boxplot,111,no
L068,P5350,12,boxplot,112,yes
L068,P6653,12,boxplot,113,no
L068,P4232,12,boxplot,114,no
L068,P3034,12,boxplot,115,yes
L068,P6305,12,boxplot,116,yes
L068,P15610,12,boxplot,117,no
L068,P1278,12,boxplot,118,no
L068,P735,12,boxplot,119,no
L068,P6779,12,boxplot,120,no
L069,P12496,12,dotplot,1,yes
L069,P4234,12,dotplot,2,yes
L069,P1427,12,dotplot,3,yes
L069,P7066,12,dotplot,4,yes
L069,P4921,12,dotplot,5,yes
L069,P16885,12,dotplot,6,yes
L069,P1864,12,dotplot,7,yes
L069,P13533,12,dotplot,8,no
L069,P12344,12,dotplot,9,yes
L069,P5687,12,dotplot,10,yes
L069,P9982,12,dotplot,11,yes
L069,P8711,12,dotplot,12,yes
L069,P4529,12,dotplot,13,yes
L069,P10502,12,dotplot,14,no
L069,P15903,12,dotplot,15,no
L069,P18418,12,dotplot,16,no
L069,P19079,12,dotplot,17,no
L069,P1429,12,dotplot,18,no
L069,P18279,12,dotplot,19,no
L069,P13605,12,dotplot,20,yes
L069,P10609,12,dotplot,21,no
L069,P9119,12,dotplot,22,no
L069,P15986,12,dotplot,23,no
L069,P11107,12,dotplot,24,yes
L069,P171,12,dotplot,25,yes
L069,P11038,12,dotplot,26,yes
L069,P4178,12,dotplot,27,yes
L069,P3014,12,dotplot,28,yes
L069,P18520,12,dotplot,29,yes
L069,P8442,12,dotplot,30,yes
L069,P2562,12,dotplot,31,yes
L069,P10713,12,dotplot,32,yes
L069,P9893,12,dotplot,33,yes
L069,P1375,12,dotplot,34,yes
L069,P8947,12,dotplot,35,yes
L069,P7951,12,dotplot,36,yes
L069,P3351,12,dotplot,37,yes
L069,P13216,12,dotplot,38,yes
L069,P6823,12,dotplot,39,yes
L069,P21273,12,dotplot,40,yes
L069,P8075,12,dotplot,41,yes
L069,P8449,12,dotplot,42,yes
L069,P12984,12,dotplot,43,no
L069,P12750,12,dotplot,44,no
L069,P21121,12,dotplot,45,no
L069,P11856,12,dotplot,46,yes
L069,P7998,12,dotplot,47,yes
L069,P1554,12,dotplot,48,yes
L069,P12586,12,dotplot,49,yes
L069,P3101,12,dotplot,50,no
L069,P13165,12,dotplot,51,yes
L069,P12550,12,dotplot,52,yes
L069,P14253,12,dotplot,53,yes
L069,P9467,12,dotplot,54,yes
L069,P19112,12,dotplot,55,yes
L069,P484,12,dotplot,56,yes
L069,P11018,12,dotplot,57,no
L069,P12929,12,dotplot,58,no
L069,P14732,12,dotplot,59,yes
L069,P13600,12,dotplot,60,no
L069,P11203,12,dotplot,61,yes
L069,P16224,12,dotplot,62,yes
L069,P2494,12,dotplot,63,yes
L069,P21584,12,dotplot,64,yes
L069,P20520,12,dotplot,65,yes
L069,P11641,12,dotplot,66,yes
L069,P11899,12,dotplot,67,no
L069,P17825,12,dotplot,68,no
L069,P14806,12,dotplot,69,no
L069,P13803,12,dotplot,70,no
L069,P12964,12,dotplot,71,no
L069,P20024,12,dotplot,72,yes
L069,P9296,12,dotplot,73,yes
L069,P6022,12,dotplot,74,no
L069,P6161,12,dotplot,75,yes
L069,P17869,12,dotplot,76,yes
L069,P4904,12,dotplot,77,yes
L069,P8659,12,dotplot,78,no
L069,P11177,12,dotplot,79,yes
L069,P1386,12,dotplot,80,yes
L069,P13015,12,dotplot,81,yes
L069,P12092,12,dotplot,82,yes
L069,P4153,12,dotplot,83,no
L069,P10480,12,dotplot,84,no
L069,P4917,12,dotplot,85,no
L069,P3999,12,dotplot,86,yes
L069,P12408,12,dotplot,87,no
L069,P14288,12,dotplot,88,yes
L069,P7403,12,dotplot,89,yes
L069,P18969,12,dotplot,90,no
L069,P11906,12,dotplot,91,no
L069,P10232,12,dotplot,92,no
L069,P19408,12,dotplot,93,yes
L069,P18343,12,dotplot,94,yes
L069,P1230,12,dotplot,95,no
L069,P14664,12,dotplot,96,no
L069,P19158,12,dotplot,97,yes
L069,P16466,12,dotplot,98,yes
L069,P20912,12,dotplot,99,yes
L069,P18910,12,dotplot,100,yes
L069,P834,12,dotplot,101,no
L069,P8522,12,dotplot,102,yes
L069,P9379,12,dotplot,103,yes
L069,P16419,12,dotplot,104,no
L069,P19479,12,dotplot,105,yes
L069,P10438,12,dotplot,106,yes
